keyword,Title,Reviews,Review_points,Address,Country,City,State,Website,Phone,Open_Time,Page_URL,Google_id,Place_id,Additional_info,Latitude,Longitude,Category,Main_image,Image_1,Image_2,Image_3,Description,Price_Range,Current_Status,Plus_code_URL,Plus_code,Delivery,Open_Time_Monday,Open_Time_Tuesday,Open_Time_Wednesday,Open_Time_Thursday,Open_Time_Friday,Open_Time_Saturday,Open_Time_Sunday,Popular_times_Monday,Popular_times_Tuesday,Popular_times_Wednesday,Popular_times_Thursday,Popular_times_Friday,Popular_times_Saturday,Popular_times_Sunday
Universitas di Malang,PRODI REKAM MEDIS & INFOKES ITSK RS DR SOEPRAOEN MALANG,105,5,"Jl. S. Supriadi No.22, Sukun, Kec. Sukun, Kota Malang, Jawa Timur 65147, Indonesia",ID,Malang City,East Java,null,+62 812-3320-1252,"Thursday 8 AM–3:30 PM  2024-10-17
Friday 8 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–3:30 PM  2024-10-21
Tuesday 8 AM–3:30 PM  2024-10-22
Wednesday 8 AM–3:30 PM  2024-10-23
 ",https://www.google.com/maps/place/PRODI+REKAM+MEDIS+&+INFOKES+ITSK+RS+DR+SOEPRAOEN+MALANG/data=!4m5!3m4!1s0x2dd629ba5483c055:0xf0431897dfc973f7!8m2!3d-7.9867042!4d112.6196046?authuser=0&hl=en&rclk=1,0x2dd629ba5483c055:0xf0431897dfc973f7,ChIJVcCDVLop1i0R93PJ35cYQ_A,,-7.9867042,112.6196046,Institusi Pendidikan,https://lh5.googleusercontent.com/p/AF1QipPAnbKZzaPaWSXWGPtYdmIipdQ_dOvNxbY1CZPS=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipPAnbKZzaPaWSXWGPtYdmIipdQ_dOvNxbY1CZPS=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOiJTnfLhinaodqRcLVMhfHmTClTPnXrjahr6vI=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/2J79+8R Sukun, Malang City, East Java, Indonesia","2J79+8R Sukun, Malang City, East Java, Indonesia",null,Monday 8 AM–3:30 PM  2024-10-21,Tuesday 8 AM–3:30 PM  2024-10-22,Wednesday 8 AM–3:30 PM  2024-10-23,Thursday 8 AM–3:30 PM  2024-10-17,Friday 8 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Sekolah Tinggi di Malang,STT Telkom Universitas,3,5,"Blk. UJ 26 No.40, Madyopuro, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139, Indonesia",ID,Malang City,East Java,null,null, ,https://www.google.com/maps/place/STT+Telkom+Universitas/data=!4m5!3m4!1s0x2dd6288900000001:0x299723d765b83782!8m2!3d-7.9869724!4d112.671374?authuser=0&hl=en&rclk=1,0x2dd6288900000001:0x299723d765b83782,ChIJAQAAAIko1i0Rgje4Zdcjlyk,,-7.9869724,112.671374,University,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8pCA1M9NvHYREl2OrS7RsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.34752&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/8pCA1M9NvHYREl2OrS7RsQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/8pCA1M9NvHYREl2OrS7RsQ=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/2M7C+6G Madyopuro, Malang City, East Java, Indonesia","2M7C+6G Madyopuro, Malang City, East Java, Indonesia",null,,,,,,,,,,,,,,
Universitas di Malang,Gedung B Teknik Elektro Universitas Brawijaya,59,4.9,"Ketawanggede, Lowokwaru, Malang City, East Java 65145, Indonesia",ID,Malang City,East Java,http://www.elektro.ub.ac.id/,+62 341 554166,"Thursday 7:30 AM–4 PM  2024-10-17
Friday 7:30 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–4 PM  2024-10-21
Tuesday 7:30 AM–4 PM  2024-10-22
Wednesday 7:30 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Gedung+B+Teknik+Elektro+Universitas+Brawijaya/data=!4m5!3m4!1s0x2e788270c21edcdf:0xd8938a4d727f6064!8m2!3d-7.9507715!4d112.6124945?authuser=0&hl=en&rclk=1,0x2e788270c21edcdf:0xd8938a4d727f6064,ChIJ39wewnCCeC4RZGB_ck2Kk9g,,-7.9507715,112.6124945,University,https://lh5.googleusercontent.com/p/AF1QipNGjAh35PKJ0teGtCnVBwdtlxxQWBaqxZ0YLnz2=w426-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPfQ5j1kkAJ9vW_pipwFViFi-XxObS27x_XoIVG=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP5NeK3ERKGS4kZLGkDpe582nEcSgkmD0cJyQ_g=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP5NeK3ERKGS4kZLGkDpe582nEcSgkmD0cJyQ_g=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JX6+MX Ketawanggede, Malang City, East Java, Indonesia","2JX6+MX Ketawanggede, Malang City, East Java, Indonesia",null,Monday 7:30 AM–4 PM  2024-10-21,Tuesday 7:30 AM–4 PM  2024-10-22,Wednesday 7:30 AM–4 PM  2024-10-23,Thursday 7:30 AM–4 PM  2024-10-17,Friday 7:30 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Fakultas Ekonomi dan Bisnis Universitas Widyagama Malang,4,5,"Mojolangu, Lowokwaru, Malang City, East Java 65142, Indonesia",ID,Malang City,East Java,https://widyagama.ac.id/r2012/akademik/dosen/dosen-fakultas-ekonomi/,null,"Thursday 8 AM–1 PM  2024-10-17
Friday 8–11 AM  2024-10-18
Saturday 8 AM–1 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–1 PM  2024-10-21
Tuesday 8 AM–1 PM  2024-10-22
Wednesday 8 AM–1 PM  2024-10-23
 ",https://www.google.com/maps/place/Fakultas+Ekonomi+dan+Bisnis+Universitas+Widyagama+Malang/data=!4m5!3m4!1s0x2dd629e9c0d75685:0xa360cf5d9b7ca384!8m2!3d-7.939729!4d112.6359266?authuser=0&hl=en&rclk=1,0x2dd629e9c0d75685:0xa360cf5d9b7ca384,ChIJhVbXwOkp1i0RhKN8m13PYKM,,-7.939729,112.6359266,Sekolah,https://lh5.googleusercontent.com/p/AF1QipPJAa76atJ0q-gPxhJMVALOQCGyMO8vbLXwTeP_=w416-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPJAa76atJ0q-gPxhJMVALOQCGyMO8vbLXwTeP_=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipP7WYKZoHR0ItY7F6P5eNBuPx8-jMVJvGc7OTi1=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/kOb0NujQMdJVrkQCd2-r9g=w1024-h960-p-k-no,null,None,,"https://plus.codes/3J6P+49 Mojolangu, Malang City, East Java, Indonesia","3J6P+49 Mojolangu, Malang City, East Java, Indonesia",null,Monday 8 AM–1 PM  2024-10-21,Tuesday 8 AM–1 PM  2024-10-22,Wednesday 8 AM–1 PM  2024-10-23,Thursday 8 AM–1 PM  2024-10-17,Friday 8–11 AM  2024-10-18,Saturday 8 AM–1 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Sekolah Tinggi di Malang,Institut of Technology Science and Health dr. Soepraoen 3rd Campus,36,5,"2JCM+F4W, ITSK dr. Soepraoen, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur, Indonesia",ID,Malang City,East Java,http://www.itsk-soepraoen.ac.id/,+62 813-8080-1441,"Thursday 7:30 AM–4 PM  2024-10-17
Friday 7:30 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–4 PM  2024-10-21
Tuesday 7:30 AM–4 PM  2024-10-22
Wednesday 7:30 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Institut+of+Technology+Science+and+Health+dr.+Soepraoen+3rd+Campus/data=!4m5!3m4!1s0x2dd6290031cb0253:0x759b8a3f310bdde5!8m2!3d-7.978761!4d112.6328277?authuser=0&hl=en&rclk=1,0x2dd6290031cb0253:0x759b8a3f310bdde5,ChIJUwLLMQAp1i0R5d0LMT-Km3U,,-7.978761,112.6328277,Perguruan Tinggi,https://lh5.googleusercontent.com/p/AF1QipNHsAMYqLOdysBPc96w9n79eTfa-eju7CmaCZ0W=w408-h302-k-no,https://lh5.googleusercontent.com/p/3ySIAyOFuUkUgxWCKnHsLA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNHsAMYqLOdysBPc96w9n79eTfa-eju7CmaCZ0W=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/3ySIAyOFuUkUgxWCKnHsLA=w1024-h960-p-k-no,null,None,,null,null,null,Monday 7:30 AM–4 PM  2024-10-21,Tuesday 7:30 AM–4 PM  2024-10-22,Wednesday 7:30 AM–4 PM  2024-10-23,Thursday 7:30 AM–4 PM  2024-10-17,Friday 7:30 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,Program Studi Teknik Elektro Unmer Malang,42,5,"2JJ6+42J, Jl. Taman Agung, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia",ID,Malang City,East Java,https://elektro.unmer.ac.id/,null,"Thursday 7:30 AM–4 PM  2024-10-17
Friday 7:30 AM–4 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–4 PM  2024-10-21
Tuesday 7:30 AM–4 PM  2024-10-22
Wednesday 7:30 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Program+Studi+Teknik+Elektro+Unmer+Malang/data=!4m5!3m4!1s0x2e788285bbbb29f7:0xb717f45c385ef434!8m2!3d-7.9696731!4d112.6100158?authuser=0&hl=en&rclk=1,0x2e788285bbbb29f7:0xb717f45c385ef434,ChIJ9ym7u4WCeC4RNPReOFz0F7c,,-7.9696731,112.6100158,Universitas,https://lh5.googleusercontent.com/p/AF1QipPcgQqHEpD6xehz8JtgGMUSHM_-rTGsV-3NeO_p=w663-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipNzEbOnz3xVj_v2A6-saNah9xDPOHrb7XkwrDY7=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOuUikYwbJ5zq9Hd8F5VmSVoDm1CSpBcRUFQWwG=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOU5uulDHYPXoO0vqsHFLaB1OAtoFR5TTI5A-bC=w1024-h960-p-k-no,null,None,,null,null,Wheelchair accessible parking lot,Monday 7:30 AM–4 PM  2024-10-21,Tuesday 7:30 AM–4 PM  2024-10-22,Wednesday 7:30 AM–4 PM  2024-10-23,Thursday 7:30 AM–4 PM  2024-10-17,Friday 7:30 AM–4 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Kampus di Malang,Politeknik Kota Malang,135,4.6,"Jl. Raya Tlogowaru No.3, Tlogowaru, Kec. Kedungkandang, Kota Malang, Jawa Timur 65133, Indonesia",ID,Malang City,East Java,null,+62 812-3068-0679,"Thursday 7 AM–5 PM  2024-10-17
Friday 7 AM–5 PM  2024-10-18
Saturday 9:30 AM–1:30 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 7 AM–5 PM  2024-10-21
Tuesday 7 AM–5 PM  2024-10-22
Wednesday 7 AM–5 PM  2024-10-23
 ",https://www.google.com/maps/place/Politeknik+Kota+Malang/data=!4m5!3m4!1s0x2dd62795f22b5919:0xf27b4bd349412f85!8m2!3d-8.033829!4d112.648916?authuser=0&hl=en&rclk=1,0x2dd62795f22b5919:0xf27b4bd349412f85,ChIJGVkr8pUn1i0RhS9BSdNLe_I,,-8.033829,112.648916,Politeknik,https://lh5.googleusercontent.com/p/AF1QipOpEvSsWv3HO23I6j4O12jd4bwhUwblfIVWOM3l=w474-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipMXsWD25qJerGo9wV6SP7h0sOuMr8EimrXEXTSf=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMvAS0L-KW5h2Jc7SVDdgfZbeRsHR-e9jr01-HC=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMFI81BxheVwDdvY9FIOEvxyzfJDbmTwzjhkHro=w1024-h960-p-k-no,null,None,,"https://plus.codes/XJ8X+FH Tlogowaru, Malang City, East Java, Indonesia","XJ8X+FH Tlogowaru, Malang City, East Java, Indonesia",null,Monday 7 AM–5 PM  2024-10-21,Tuesday 7 AM–5 PM  2024-10-22,Wednesday 7 AM–5 PM  2024-10-23,Thursday 7 AM–5 PM  2024-10-17,Friday 7 AM–5 PM  2024-10-18,Saturday 9:30 AM–1:30 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Kampus di Malang,LP3I Malang,46,4.5,"Jl. Mayjend Panjaitan No.2A, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia",ID,Malang City,East Java,http://www.lp3i.ac.id/,+62 341 362356,"Thursday 8 AM–4 PM  2024-10-17
Friday 8 AM–4 PM  2024-10-18
Saturday 8 AM–1 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–4 PM  2024-10-21
Tuesday 8 AM–4 PM  2024-10-22
Wednesday 8 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/LP3I+Malang/data=!4m5!3m4!1s0x2dd62978580d8d89:0x85cbb676d351d763!8m2!3d-7.961106!4d112.626016?authuser=0&hl=en&rclk=1,0x2dd62978580d8d89:0x85cbb676d351d763,ChIJiY0NWHgp1i0RY9dR03a2y4U,,-7.961106,112.626016,Perguruan Tinggi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEmazgPFs2X7-IBfkWVgC6yUL2hMGDIJShsMUuEcOGldgEN2EdslI6WtlvM9ymgyCned0c8l8JG1AcxfbprcESahGkDQXWlZR-9YFMyaAaHEIIrlsHX1FAlacR7dW4uZT5lk2pj3-lqp_il2f4Lzx-5hEvb_lPDNgPuCsKki9sJKT8-_U2YMr8KoqjDeZFv_CsWpWw=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipOtDHP5PPippohZaPbpnekQHwWCqr1e3MjTczYq=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipNfdr0qdMBCwAbjdAQWwjr7D_QxVQYpTPQEKODL=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/jGwXOInHBmHuVwWnGwNm3w=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JQG+HC Penanggungan, Malang City, East Java, Indonesia","2JQG+HC Penanggungan, Malang City, East Java, Indonesia",null,Monday 8 AM–4 PM  2024-10-21,Tuesday 8 AM–4 PM  2024-10-22,Wednesday 8 AM–4 PM  2024-10-23,Thursday 8 AM–4 PM  2024-10-17,Friday 8 AM–4 PM  2024-10-18,Saturday 8 AM–1 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Sekolah Tinggi di Malang,Campus 3 Widyagama University of Malang,40,4.4,"Jalan Taman Sudimoro No.16, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia",ID,Malang City,East Java,http://widyagama.ac.id/,+62 341 406150,"Thursday 6:30 AM–7 PM  2024-10-17
Friday 6:30 AM–7 PM  2024-10-18
Saturday 6:30 AM–7 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 6:30 AM–7 PM  2024-10-21
Tuesday 6:30 AM–7 PM  2024-10-22
Wednesday 6:30 AM–7 PM  2024-10-23
 ",https://www.google.com/maps/place/Campus+3+Widyagama+University+of+Malang/data=!4m5!3m4!1s0x2dd629e88bd35511:0xdc876a2358e80726!8m2!3d-7.9384409!4d112.6323788?authuser=0&hl=en&rclk=1,0x2dd629e88bd35511:0xdc876a2358e80726,ChIJEVXTi-gp1i0RJgfoWCNqh9w,,-7.9384409,112.6323788,Universitas,https://lh5.googleusercontent.com/p/AF1QipOVijfyzWhs_ZCqPn3GELpqtpYHFI1AS1JYaLUo=w435-h240-k-no,https://lh5.googleusercontent.com/p/lMjpJrpA1a0AAAQY8mkkkw=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/umspXW6t2l1Tuz55D7pQ6g=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/3J6J+JX Mojolangu, Malang City, East Java, Indonesia","3J6J+JX Mojolangu, Malang City, East Java, Indonesia",null,Monday 6:30 AM–7 PM  2024-10-21,Tuesday 6:30 AM–7 PM  2024-10-22,Wednesday 6:30 AM–7 PM  2024-10-23,Thursday 6:30 AM–7 PM  2024-10-17,Friday 6:30 AM–7 PM  2024-10-18,Saturday 6:30 AM–7 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,PROBIS Kampus II Universitas Negeri Malang,8,4.4,"2JRC+82P, Jl. Cakrawala, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia",ID,Malang City,East Java,null,+62 341 573611,"Thursday 8 AM–3 PM  2024-10-17
Friday 8 AM–3 PM  2024-10-18
Saturday Closed  2024-10-19
Sunday Closed  2024-10-20
Monday 8 AM–3 PM  2024-10-21
Tuesday 8 AM–3 PM  2024-10-22
Wednesday 8 AM–3 PM  2024-10-23
 ",https://www.google.com/maps/place/PROBIS+Kampus+II+Universitas+Negeri+Malang/data=!4m5!3m4!1s0x2dd629d587014d31:0x5368f974b7155637!8m2!3d-7.9591506!4d112.6200872?authuser=0&hl=en&rclk=1,0x2dd629d587014d31:0x5368f974b7155637,ChIJMU0Bh9Up1i0RN1YVt3T5aFM,,-7.9591506,112.6200872,Fakultas,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHO-PX5xyH-oA7K1yCwyPHHyUWLKiz97yQdGZLXrRiML0mxYQQrsgZe8O5AU0nY0TfKb0787aPZRCOIjTGQfXgnG3V6_HpTlZ9kVKdrKUSOS6_isHlS4hg446dx0MJjW5vfsneS-1fGT80sjVQEthcgn7Ae4V5_21bueQmFH6dUCYUIRfbuvX0vtufjprowvCwUsA0=w408-h306-k-no,https://lh5.googleusercontent.com/p/t6Ui2OwmBM8AAAQYn8zqAg=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/30HrsmQ-pGhfpId9k6ZhdA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipMaTQtJbPqUlDpynjLbbIEkMQYkVgJRxhol43w6=w1024-h960-p-k-no,null,None,,null,null,Wheelchair accessible parking lot,Monday 8 AM–3 PM  2024-10-21,Tuesday 8 AM–3 PM  2024-10-22,Wednesday 8 AM–3 PM  2024-10-23,Thursday 8 AM–3 PM  2024-10-17,Friday 8 AM–3 PM  2024-10-18,Saturday Closed  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,GEDUNG UKM UNIVERSITAS NEGERI MALANG,28,4.8,"Jl. Ambarawa No.Dalam, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia",ID,Malang City,East Java,null,null,"Thursday 7 AM–10 PM  2024-10-17
Friday 7 AM–10 PM  2024-10-18
Saturday 7 AM–10 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 7 AM–10 PM  2024-10-21
Tuesday 7 AM–10 PM  2024-10-22
Wednesday 7 AM–10 PM  2024-10-23
 ",https://www.google.com/maps/place/GEDUNG+UKM+UNIVERSITAS+NEGERI+MALANG/data=!4m5!3m4!1s0x2e7883f2675b6e85:0xd912dfbbefac6417!8m2!3d-7.958942!4d112.61645?authuser=0&hl=en&rclk=1,0x2e7883f2675b6e85:0xd912dfbbefac6417,ChIJhW5bZ_KDeC4RF2Ss77vfEtk,,-7.958942,112.61645,Perguruan Tinggi,https://lh5.googleusercontent.com/p/AF1QipMITlabIaBuZFerXo0BQxYEvjU3o5DrkhFxJnC1=w408-h306-k-no,https://lh5.googleusercontent.com/p/AF1QipPABQ6eyGRJxKkisYotEvbO3EsUgJ_ZhVeUMhfW=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/rzQh6VfmcwSYkWLXJw4-LQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipOgTYDAhhwrYkAJbXVpr7YQI3NcBUfp5wdP5lnu=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JR8+CH Sumbersari, Malang City, East Java, Indonesia","2JR8+CH Sumbersari, Malang City, East Java, Indonesia",Wheelchair accessible parking lot,Monday 7 AM–10 PM  2024-10-21,Tuesday 7 AM–10 PM  2024-10-22,Wednesday 7 AM–10 PM  2024-10-23,Thursday 7 AM–10 PM  2024-10-17,Friday 7 AM–10 PM  2024-10-18,Saturday 7 AM–10 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Universitas di Malang,STT Telkom Universitas,3,5,"Blk. UJ 26 No.40, Madyopuro, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139, Indonesia",ID,Malang City,East Java,null,null, ,https://www.google.com/maps/place/STT+Telkom+Universitas/data=!4m5!3m4!1s0x2dd6288900000001:0x299723d765b83782!8m2!3d-7.9869724!4d112.671374?authuser=0&hl=en&rclk=1,0x2dd6288900000001:0x299723d765b83782,ChIJAQAAAIko1i0Rgje4Zdcjlyk,,-7.9869724,112.671374,University,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8pCA1M9NvHYREl2OrS7RsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.34752&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/8pCA1M9NvHYREl2OrS7RsQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/8pCA1M9NvHYREl2OrS7RsQ=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/2M7C+6G Madyopuro, Malang City, East Java, Indonesia","2M7C+6G Madyopuro, Malang City, East Java, Indonesia",null,,,,,,,,,,,,,,
Kampus di Malang,STAI Ma`had Aly Al-Hikam Malang,121,4.8,"Jl. Cengger Ayam DLM No.24, Tulusrejo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia",ID,Malang City,East Java,http://staima-alhikam.ac.id/,null,"Thursday 7:30 AM–2:30 PM  2024-10-17
Friday 7:30 AM–2:30 PM  2024-10-18
Saturday 7:30 AM–2:30 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 7:30 AM–2:30 PM  2024-10-21
Tuesday 7:30 AM–2:30 PM  2024-10-22
Wednesday 7:30 AM–2:30 PM  2024-10-23
 ",https://www.google.com/maps/place/STAI+Ma`had+Aly+Al-Hikam+Malang/data=!4m5!3m4!1s0x2dd629c52c1ed9f5:0xcc02b96ccae002c7!8m2!3d-7.9486607!4d112.632035?authuser=0&hl=en&rclk=1,0x2dd629c52c1ed9f5:0xcc02b96ccae002c7,ChIJ9dkeLMUp1i0RxwLgymy5Asw,,-7.9486607,112.632035,Perguruan Tinggi,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHGV34BJOzfILlZ2GEIztC3xV8cy6ljpmZ3PQzU8PfCiZoIxzxRIcPMbuP3V6S8DncFesuPjE7kEqlOPWYcjvqlJCuAMwipFeMc9tk6QDAcVfUmICpUku1ODFFEE-YhdZx7obbUpDnkCgrlU-0AYWVuO4PLUZosPyK6zvmGmyiLHX_ppYsaHi3jIw2yurzWChAU6Hg=w408-h306-k-no,https://lh5.googleusercontent.com/p/8UoniPA8dAIAAAQfCbC-NA=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/wnc6ASQgR2YA-WseCVhLJQ=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPkPIgZ9LcTYMUJcg2tF-CNOKlUKFAv2lL23tsD=w1024-h960-p-k-no,null,None,,"https://plus.codes/3J2J+GR Tulusrejo, Malang City, East Java, Indonesia","3J2J+GR Tulusrejo, Malang City, East Java, Indonesia",Wheelchair accessible parking lot,Monday 7:30 AM–2:30 PM  2024-10-21,Tuesday 7:30 AM–2:30 PM  2024-10-22,Wednesday 7:30 AM–2:30 PM  2024-10-23,Thursday 7:30 AM–2:30 PM  2024-10-17,Friday 7:30 AM–2:30 PM  2024-10-18,Saturday 7:30 AM–2:30 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
Sekolah Tinggi di Malang,Palapa Science And Technology Institution,2,4.5,"Jl. Kecubung No.2, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia",ID,Malang City,East Java,null,null, ,https://www.google.com/maps/place/Palapa+Science+And+Technology+Institution/data=!4m5!3m4!1s0x2e7882172f79c25b:0x35179823ce97d307!8m2!3d-7.9345226!4d112.6011453?authuser=0&hl=en&rclk=1,0x2e7882172f79c25b:0x35179823ce97d307,ChIJW8J5LxeCeC4RB9OXziOYFzU,,-7.9345226,112.6011453,Universitas,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kzofpRzGtjp5cgordWeVCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.6083302&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/kzofpRzGtjp5cgordWeVCw=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/kzofpRzGtjp5cgordWeVCw=w1024-h960-p-k-no,null,null,None,,"https://plus.codes/3J82+5F Tlogomas, Malang City, East Java, Indonesia","3J82+5F Tlogomas, Malang City, East Java, Indonesia",null,,,,,,,,,,,,,,
Universitas di Malang,Akademi Analis Farmasi dan Makanan Putra Indonesia Malang,3,5,"Jl. Barito No.5, Bunulrejo, Kec. Blimbing, Kota Malang, Jawa Timur 65123, Indonesia",ID,Malang City,East Java,null,+62 813-3348-9998,"Thursday 7 AM–4 PM  2024-10-17
Friday 7 AM–4 PM  2024-10-18
Saturday 7 AM–4 PM  2024-10-19
Sunday Closed  2024-10-20
Monday 7 AM–4 PM  2024-10-21
Tuesday 7 AM–4 PM  2024-10-22
Wednesday 7 AM–4 PM  2024-10-23
 ",https://www.google.com/maps/place/Akademi+Analis+Farmasi+dan+Makanan+Putra+Indonesia+Malang/data=!4m5!3m4!1s0x2dd629cb6358c2b5:0xee27451fb0589fba!8m2!3d-7.9601382!4d112.640075?authuser=0&hl=en&rclk=1,0x2dd629cb6358c2b5:0xee27451fb0589fba,ChIJtcJYY8sp1i0Rup9YsB9FJ-4,,-7.9601382,112.640075,Universitas,https://lh5.googleusercontent.com/p/AF1QipNaxMneJcwHMWNCpmoL-Jxx7mIXe5ISqTzzRMqD=w408-h272-k-no,https://lh5.googleusercontent.com/p/AF1QipNaxMneJcwHMWNCpmoL-Jxx7mIXe5ISqTzzRMqD=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipM8lCNX5u62sxXDn3asyuqw4ZbOc5uUnfbHLQu5=w1024-h960-p-k-no,https://lh5.googleusercontent.com/p/AF1QipPXRL1sQr9QDz-MZPHQOzEtiek-O6uMuO71jWyE=w1024-h960-p-k-no,null,None,,"https://plus.codes/2JQR+W2 Bunulrejo, Malang City, East Java, Indonesia","2JQR+W2 Bunulrejo, Malang City, East Java, Indonesia",null,Monday 7 AM–4 PM  2024-10-21,Tuesday 7 AM–4 PM  2024-10-22,Wednesday 7 AM–4 PM  2024-10-23,Thursday 7 AM–4 PM  2024-10-17,Friday 7 AM–4 PM  2024-10-18,Saturday 7 AM–4 PM  2024-10-19,Sunday Closed  2024-10-20,,,,,,,
